"WaterYear","Month","T0","T1","T3","T5"
58,10,12353.8569526958,12360.7403003116,6894.6779101453,4958.3047993771
58,11,13352.8540131814,9147.74672268717,5376.47512432533,4617.39453844584
58,12,9093.68625122822,9089.50023367062,5313.55497863789,4556.13542606055
58,1,9091.98077895353,9090.27864473157,5314.75549454481,4557.86003705432
58,2,9214.58418296191,9216.91379054751,5448.28999953454,4695.88474011996
58,3,18597.6221426568,9443.13655746008,5684.50053301529,4944.38097263053
58,4,10054.6076985326,7762.21696211469,7745.48917958873,7764.71669900104
58,5,10388.2802070442,8199.92653637183,8242.81435824909,8283.31693342988
58,6,4086.52772723223,4107.20202077857,4145.15774529098,4187.12778017959
58,7,4156.57099482877,4176.47836131615,4223.93166585758,4267.72346155809
58,8,4023.57706284505,4047.55165906903,4099.22149276647,4111.34667542962
58,9,3876.62229697094,3899.27878920321,3943.03052388766,3969.95947406166
59,10,4261.00653019678,4263.80742814023,4288.67065390122,4294.28228096551
59,11,4612.9415760823,4611.40288248253,4607.52914607656,4591.34286324859
59,12,4558.90410607502,4557.42854147291,4554.63455863059,4548.99194501435
59,1,4553.95900380045,4553.0109607788,4552.25974266505,4547.87554746735
59,2,4738.72468806304,4742.25479985265,4748.9399402493,4753.52992558969
59,3,4917.60182495718,4927.62678948118,4940.76785194702,4954.57486612193
59,4,7774.69459248494,7780.72054874957,7806.82517425654,7832.24890917258
59,5,8050.68799674883,8060.78389486115,8094.15249466394,8124.11176335491
59,6,4078.9700067773,4105.61911865513,4155.34420088075,4202.46600915505
59,7,3941.53334730898,3960.59566567677,4001.64325886356,4020.26349107505
59,8,3860.55222136223,3883.08141932205,3968.61707589553,3990.64990314218
59,9,3905.45861240567,3920.5644503305,3922.4277621758,3952.32156763907
60,10,4245.03529275215,4257.29855879023,4265.49500801487,4267.55846788344
60,11,4586.88352545776,4583.54015541157,4567.15556288198,4541.90044462995
60,12,4550.53161229698,4548.76863664826,4543.29558356299,4534.09120001877
60,1,4546.49926002772,4544.89417475552,4540.07026198203,4531.45056367486
60,2,4579.68763385428,4579.62418922292,4582.07730849297,149115.307216368
60,3,45634.7751774579,35153.0671548542,193519.656077285,261058.286171766
60,4,194841.971234086,199554.158796766,193455.643432315,189827.937956566
60,5,94373.8657778524,82300.0847631189,43994.7992391675,43422.7908660067
60,6,68830.3870613007,64600.6929509752,8750.76503960657,8780.41146911501
60,7,76190.6336613081,23578.2666834426,8532.70938820687,8584.22698838805
60,8,9136.83188152401,8682.17374152572,8663.92798809679,8711.18479136536
60,9,31859.1466031986,17162.0712402013,8247.40248425827,8333.78563697839
61,10,36693.4594420062,36486.529472587,12446.6428969462,12463.4180275606
61,11,9170.55441155679,9167.56253783155,9146.40528116473,9144.23767309386
61,12,9093.56128090404,9092.14026732815,9081.79724012032,9077.97038058341
61,1,9085.00734559039,25057.2124946601,9077.25002550607,9073.59115636746
61,2,132628.337236664,151712.261624752,145595.765545422,9127.73058924723
61,3,140456.845794297,139777.279633344,154970.876736149,169799.751582763
61,4,69887.5900013195,63480.4395839141,69868.8096088216,62755.7112588589
61,5,32182.0554635151,32155.8200071626,21115.2121992171,14765.4618530576
61,6,33358.6311636577,14774.810559819,4230.02313993859,4257.50474912544
61,7,8798.67342759116,8663.65450882801,4190.21641498762,4218.5514566659
61,8,8661.18613253212,8680.72148877812,4197.89513818882,4242.68669475098
61,9,8529.27076347342,8549.40586105917,4070.06683610428,4117.73267015814
62,10,12379.9809645907,12399.7879433801,6936.82174198034,4983.03231355228
62,11,9151.00052446095,9151.52432680959,5378.54668655589,4616.99890065473
62,12,9090.56679631716,9089.13575512678,5312.09323162417,4553.39502248184
62,1,155728.92452332,155772.118903912,149049.460635804,139502.469312365
62,2,233030.878536798,266818.163146995,284996.021683642,321687.525308165
62,3,192886.914778362,239315.878338806,279348.655616295,287859.243019135
62,4,89483.1482910349,75862.7382660595,105746.995440441,114220.369539192
62,5,70276.7756787298,35166.8557577373,32107.3059573832,32142.7316806031
62,6,44962.9771665667,9735.81046572372,8689.68897125004,8711.71794168589
62,7,40025.0398245848,16749.1980959428,8688.48358734277,8727.67053004141
62,8,8928.95567792835,8668.84479593721,8712.67679501333,8754.92263628099
62,9,8492.17421853613,8502.77500976614,8534.52626318149,8571.2597082492
63,10,23208.3656270132,12475.4713177249,12497.646026715,12509.9659619638
63,11,9173.79080522571,9165.44478875297,9163.63412551233,9160.52144339344
63,12,9097.08936369918,9092.41549895407,9088.78393769064,9085.24061406638
63,1,9089.59175848455,9087.24146612864,9083.72339234082,9080.31110021911
63,2,21383.6705254188,9194.48158476024,9201.39235131782,9207.40059885385
63,3,72051.8847394653,62909.1135165555,9169.54156238944,9168.58983701532
63,4,24947.2595884898,40964.3845033969,10058.4030121121,10087.1597186614
63,5,15241.7605511854,14997.3227671427,10475.7652277586,10512.0502543178
63,6,4203.36011031616,4219.63758563783,4252.45173234795,4292.6512060846
63,7,4175.02297771178,4197.11393690852,4244.09512097511,4273.65489847817
63,8,4146.66827435036,4170.53637124107,4214.65103397846,4235.52157827946
63,9,3992.14972274185,4011.1764293176,4040.91030885046,4040.52000712877
64,10,6607.73621699048,4896.94860052618,4187.85079331331,4162.01708265561
64,11,5516.82942563994,4610.91839181202,4597.01902360841,4577.15807349888
64,12,5467.3202981253,4560.52594662666,4556.23478547288,4548.61492472854
64,1,99439.6082294796,134443.996332071,102225.159140801,71105.7570092188
64,2,200885.212961073,205906.093135792,204440.386078811,204623.560187618
64,3,265124.61591201,265347.439720452,277840.588198902,293689.129925214
